price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
157500.0,2.0,1.0,740,9003,1.0,0,0,3,740,0,1949,1998,18,19
580000.0,5.0,2.0,1940,6000,1.0,0,0,5,970,970,1945,0,35,54
124740.0,3.0,1.0,1340,15600,1.0,0,0,4,1340,0,1978,2000,18,26
285000.0,2.0,1.0,800,6240,1.0,0,0,3,800,0,1954,2005,35,60
242000.0,3.0,1.75,1310,9645,1.0,0,0,3,1310,0,1979,2014,34,73
840000.0,4.0,1.75,2330,4000,2.0,0,0,5,1300,1030,1924,1956,35,48
474800.0,2.0,3.25,1400,1243,3.0,0,0,3,1400,0,2000,0,35,47
490000.0,4.0,2.5,2360,4367,2.0,0,0,3,2360,0,2003,0,42,41
465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,2003,0,19,22
515000.0,4.0,2.5,2680,7178,2.0,0,0,3,2680,0,2004,2003,38,38
253400.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,0,1968,0,14,2
355000.0,3.0,2.5,2400,9701,1.0,0,0,3,2400,0,1990,2009,14,13
186950.0,2.0,2.0,1390,1302,2.0,0,0,3,1390,0,1986,0,14,2
306000.0,3.0,2.5,1680,11193,2.0,0,0,3,1680,0,1984,0,32,36
510000.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,1020,1961,2001,3,6
345000.0,2.0,1.0,1080,4000,1.0,0,0,3,1080,0,1940,1996,35,56
875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,1917,0,35,47
499950.0,4.0,2.5,2798,4473,2.0,0,0,3,2798,0,2012,1912,32,33
739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,2005,0,31,31
363000.0,4.0,2.5,3753,7204,2.0,0,0,3,3336,417,2008,0,14,13
782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,2007,0,16,17
325000.0,2.0,2.5,1050,1609,2.0,0,0,3,1050,0,2005,0,35,64
485000.0,4.0,1.0,1600,4300,1.5,0,0,4,1600,0,1916,0,35,47
452000.0,4.0,2.25,2590,10002,1.0,0,0,4,1340,1250,1968,0,17,16
264950.0,4.0,2.25,1720,9753,1.0,0,0,4,1120,600,1978,2000,14,13
535000.0,3.0,2.5,1360,1016,3.0,0,0,3,1310,50,2003,0,35,54
389000.0,2.0,1.0,910,7000,1.0,0,0,3,910,0,1952,2008,35,54
400000.0,4.0,1.5,1390,7200,1.0,0,0,3,1140,250,1965,1993,35,62
264000.0,3.0,1.5,1470,14821,1.0,0,0,4,1470,0,1958,1972,18,26
690000.0,4.0,2.5,2920,9904,2.0,0,0,4,2920,0,1990,0,16,17
695000.0,3.0,2.5,2390,4555,2.0,0,0,3,2390,0,2006,0,33,42
246500.0,3.0,1.5,1270,11600,1.0,0,0,4,1270,0,1964,0,18,19
230000.0,2.0,1.0,950,7560,1.0,0,0,3,950,0,1958,2004,32,36
145000.0,3.0,1.0,1010,5490,1.0,0,0,3,1010,0,1954,2005,34,69
436500.0,2.0,1.0,1260,5000,1.0,0,0,3,1040,220,1951,1994,35,56
750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966,35,48
550000.0,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,1955,35,62
266500.0,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,1978,2000,14,13
619000.0,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,1915,0,35,56
405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,1988,2000,31,32
300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,0,1916,0,35,62
231000.0,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,1942,1983,32,36
790000.0,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,0,3,4
400000.0,4.0,2.75,1240,3867,1.0,0,0,3,800,440,1987,2000,35,60
450000.0,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,0,35,49
595000.0,3.0,2.0,1480,5000,1.0,0,0,4,750,730,1928,0,35,56
332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,32,36
155000.0,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,1949,0,35,51
400000.0,5.0,2.0,1930,9747,1.0,0,0,4,1020,910,1962,0,17,16
349000.0,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,1981,0,32,37
529000.0,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,1944,0,35,63
405000.0,5.0,1.75,1880,10000,1.0,0,0,3,960,920,1963,2008,19,22
635200.0,4.0,1.75,1640,4240,1.0,0,0,5,920,720,1921,0,35,56
540000.0,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001,35,61
402000.0,2.0,1.0,710,1173,2.0,0,0,4,710,0,1943,0,35,46
329932.0,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,1971,0,35,62
300000.0,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,1989,0,14,13
525000.0,5.0,2.5,2630,9216,2.0,0,0,3,2630,0,2003,0,11,11
602500.0,4.0,2.5,2760,6850,2.0,0,0,3,2760,0,1999,0,25,34
400000.0,4.0,2.0,1670,12056,1.0,0,0,3,1670,0,1955,2005,17,16
445000.0,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,35,61
395000.0,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,1909,1989,35,64
510000.0,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,1929,0,35,54
723000.0,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,1959,0,3,3
672500.0,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,2000,0,33,43
860000.0,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,1991,0,3,5
475300.0,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,1924,1956,19,21
295000.0,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,2001,0,32,36
658000.0,4.0,2.75,3310,6166,2.0,0,0,3,3310,0,2008,0,38,38
83000.0,2.0,1.0,900,8580,1.0,0,0,3,900,0,1918,0,40,69
210000.0,3.0,1.75,1590,7617,2.0,0,0,3,1590,0,1986,0,10,73
650880.0,3.0,2.5,2930,6050,2.0,0,0,3,2930,0,2008,0,38,38
305000.0,2.0,2.25,1000,905,3.0,0,0,3,1000,0,2006,0,35,56
385000.0,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,1901,0,35,59
860000.0,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,1983,2009,3,5
395000.0,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0,9,26
260000.0,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,1980,0,6,68
196440.0,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,1992,0,0,0
369000.0,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,1959,1989,35,49
349900.0,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,1990,2009,32,36
299950.0,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,1955,2005,35,49
190000.0,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,1978,0,1,0
659000.0,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,1946,0,35,60
415000.0,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,2004,2003,31,32
750000.0,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,1947,2012,35,74
700000.0,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,1927,2014,35,47
642000.0,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,1987,2000,33,42
655000.0,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,1983,2009,3,5
330000.0,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,2007,0,35,51
384950.0,3.0,2.5,1860,3690,2.0,0,0,3,1860,0,2000,0,17,16
560000.0,3.0,1.5,2000,7350,1.0,0,0,3,2000,0,1953,0,35,70
425000.0,3.0,2.25,1820,8058,1.0,0,0,3,1260,560,1974,0,19,22
315000.0,3.0,2.0,1060,5750,1.0,0,0,3,1060,0,1981,2013,35,61
530000.0,3.0,2.5,1950,9906,2.0,0,0,3,1950,0,1988,2000,33,42
399000.0,2.0,1.0,940,4800,1.0,0,0,4,940,0,1911,1955,35,55
168000.0,2.0,1.5,1220,3568,1.5,0,0,4,1220,0,1976,1992,10,73
374000.0,3.0,1.0,1200,9800,1.0,0,0,4,1200,0,1971,0,42,41
280000.0,2.0,1.0,1880,7560,1.0,0,0,3,940,940,1919,2001,35,61
322000.0,4.0,2.5,2280,7200,2.0,0,0,3,2280,0,1994,0,18,18
750000.0,4.0,2.75,2600,4674,1.0,0,0,3,1560,1040,1976,0,35,54
427000.0,5.0,2.75,2220,4000,1.0,0,0,3,1230,990,1973,2013,35,64
735000.0,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,1931,0,35,57
642000.0,4.0,2.5,2560,8780,2.0,0,0,3,2560,0,1992,0,16,17
240000.0,3.0,2.0,1330,6000,1.0,0,0,4,630,700,1900,1971,35,51
645500.0,2.0,1.0,1890,5202,1.5,0,0,4,1890,0,1909,1989,35,56
325000.0,3.0,1.75,2180,10230,1.0,0,0,4,1090,1090,1961,2001,35,57
825500.0,3.0,2.5,2780,11964,2.0,0,0,3,2780,0,2009,0,19,22
499431.0,4.0,2.75,2620,6019,2.0,0,0,3,2620,0,2013,1923,27,27
919204.0,4.0,3.5,3760,5000,2.0,0,0,3,2860,900,2014,0,35,56
545000.0,4.0,2.5,2720,4738,2.0,0,0,3,2720,0,2012,1912,38,38
538888.0,5.0,2.75,2080,13189,2.0,0,0,3,2080,0,1987,2000,33,42
693000.0,3.0,2.5,2460,12028,2.0,0,0,3,2460,0,1996,0,31,31
289950.0,3.0,2.5,1960,3480,2.0,0,0,3,1960,0,2004,2003,32,34
587000.0,4.0,2.5,2550,6256,2.0,0,0,3,2550,0,1992,0,42,41
615000.0,3.0,2.25,1760,1146,3.0,0,0,3,1760,0,2014,0,35,59
459000.0,3.0,1.75,1620,7330,1.0,0,0,4,1090,530,1974,0,19,22
243000.0,3.0,1.75,1790,12000,1.0,0,0,3,1040,750,1960,2012,10,73
660000.0,4.0,1.75,2780,9900,2.0,0,0,4,2780,0,1978,2000,33,42
315000.0,3.0,1.0,960,6634,1.0,0,0,3,960,0,1952,2008,35,60
404000.0,3.0,1.5,2030,8880,1.0,0,0,3,1330,700,1963,2008,35,51
559900.0,3.0,2.75,2930,5569,1.0,0,0,3,1860,1070,2004,2003,42,41
285000.0,2.0,2.5,1380,1073,2.0,0,0,3,1140,240,2011,0,35,61
380000.0,2.0,1.0,1210,4800,1.0,0,0,3,1060,150,1950,2005,35,51
469000.0,3.0,1.0,950,4250,1.5,0,0,5,950,0,1948,1985,35,59
405000.0,2.0,1.75,1710,4234,2.0,0,0,3,1330,380,1920,1979,35,63
439900.0,2.0,2.0,1410,12282,1.5,0,0,5,1410,0,1909,1988,29,29
580000.0,4.0,2.5,2220,7064,2.0,0,0,3,2220,0,1988,2000,16,17
275000.0,3.0,2.0,1380,4500,1.0,0,0,3,1380,0,2008,0,21,23
629000.0,3.0,2.0,1760,5000,1.0,0,0,5,960,800,1920,0,35,74
965000.0,4.0,2.5,2460,5000,2.0,0,0,5,1620,840,1938,0,35,53
820000.0,3.0,1.75,2160,6272,1.0,0,0,4,1390,770,1960,2001,35,54
668500.0,4.0,2.5,2710,5500,2.0,0,0,3,2710,0,1999,0,33,42
350000.0,3.0,2.5,2680,7836,2.0,0,0,3,2680,0,1990,2009,1,45
250000.0,4.0,2.0,1850,7560,1.0,0,0,4,1540,310,1978,2000,18,20
1000000.0,3.0,2.5,2730,5832,2.0,0,0,3,2730,0,1998,2006,3,4
686000.0,3.0,1.5,1840,9990,2.0,0,0,5,1840,0,1961,0,35,70
665000.0,4.0,2.5,2720,10000,2.0,0,0,3,2720,0,1987,2000,33,42
653000.0,3.0,2.5,2290,3475,2.0,0,0,3,2290,0,2006,0,16,17
430000.0,2.0,1.0,990,4802,1.0,0,0,3,990,0,1947,2012,35,56
305000.0,2.0,1.5,1140,2980,2.0,0,0,3,1140,0,1988,2000,16,17
809000.0,4.0,1.5,1840,4337,2.0,0,0,4,1840,0,1917,0,35,53
440150.0,2.0,1.0,1110,6800,1.0,0,0,5,1000,110,1947,0,35,62
615000.0,4.0,2.5,2150,9070,2.0,0,0,4,2150,0,1985,0,31,31
1035000.0,3.0,2.5,2230,5750,2.0,0,0,3,2230,0,2003,0,19,21
455000.0,2.0,1.0,1170,6000,1.0,0,0,4,970,200,1941,1998,35,47
635000.0,3.0,2.5,1960,7200,1.0,0,0,4,980,980,1940,2001,35,57
675000.0,3.0,2.25,2610,9002,2.0,0,0,3,2610,0,1988,2000,31,31
316000.0,3.0,2.25,2130,8721,1.0,0,0,3,1570,560,1987,2000,18,19
985000.0,3.0,1.75,1670,5400,2.0,0,0,5,1670,0,1912,0,35,53
465500.0,3.0,1.75,1890,7004,1.0,0,0,3,1290,600,1965,1993,35,57
305000.0,3.0,1.0,950,13475,1.0,0,0,3,950,0,1950,2005,36,67
645000.0,4.0,2.5,2430,14400,1.0,0,0,5,1670,760,1963,0,3,6
730000.0,4.0,2.0,2360,6000,1.0,0,0,5,1260,1100,1939,0,35,74
366000.0,3.0,1.75,1510,8301,1.0,0,0,3,1510,0,1967,2011,19,22
290000.0,3.0,2.5,2080,4828,2.0,0,0,3,2080,0,2002,0,9,26
472500.0,3.0,2.0,1750,15500,1.0,0,0,3,1490,260,1982,0,33,43
550000.0,3.0,2.0,1810,4064,1.5,0,0,3,1810,0,1925,2002,35,47
410000.0,4.0,1.75,1790,11875,1.0,0,0,4,1490,300,1969,0,16,15
440000.0,4.0,2.75,2340,11034,1.0,0,0,3,1720,620,1967,2011,20,67
535000.0,3.0,2.5,1690,9626,2.0,0,0,3,1690,0,1984,0,16,15
300000.0,4.0,2.5,2070,7476,2.0,0,0,3,2070,0,2003,0,1,45
432500.0,3.0,2.5,2240,6396,2.0,0,0,3,2240,0,2002,0,38,38
199950.0,3.0,1.0,1010,7245,1.0,0,0,3,1010,0,1969,2010,14,2
439800.0,3.0,1.5,1120,6900,1.0,0,0,5,1120,0,1956,0,3,6
274950.0,3.0,1.0,1450,8820,1.0,0,0,3,1050,400,1958,2004,40,69
270000.0,4.0,2.5,1920,8497,2.0,0,0,3,1920,0,1998,2006,1,45
342000.0,2.0,2.5,1175,1366,2.0,0,0,3,740,435,2005,0,35,47
327000.0,3.0,1.5,1320,13200,1.0,0,0,3,1320,0,1970,2014,32,37
455000.0,2.0,1.0,1140,5720,1.0,0,0,3,850,290,1947,2012,35,54
540000.0,4.0,1.75,1720,4240,1.5,0,0,4,1460,260,1925,1968,35,64
411000.0,4.0,2.75,2150,9915,1.0,0,0,5,1240,910,1976,0,25,34
802000.0,2.0,2.5,2210,6327,1.0,0,0,3,2210,0,2003,0,31,32
568500.0,3.0,2.75,2180,7519,1.0,0,0,4,1310,870,1981,0,31,31
391000.0,3.0,2.25,1410,1290,2.0,0,0,3,1290,120,2004,2003,16,15
298000.0,3.0,2.5,1950,3600,2.0,0,0,3,1950,0,2010,0,21,23
400000.0,3.0,2.5,1495,936,3.0,0,0,3,1405,90,2006,0,35,64
425000.0,3.0,2.25,1660,6000,1.0,0,0,3,1110,550,1979,2014,35,59
328500.0,3.0,2.5,1950,8130,2.0,0,0,4,1950,0,1990,0,18,26
650000.0,5.0,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,35,59
850000.0,3.0,1.75,1370,3850,1.0,0,0,5,770,600,1911,1988,35,53
930000.0,4.0,2.5,2200,4000,2.0,0,0,5,1430,770,1908,0,35,58
530000.0,3.0,1.75,1250,6041,1.5,0,0,5,1250,0,1942,0,35,54
495000.0,4.0,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001,3,5
500000.0,3.0,1.75,1620,4200,1.0,0,0,5,830,790,1945,0,35,54
471000.0,4.0,2.5,3030,9687,2.0,0,0,3,2020,1010,1998,2006,27,27
223000.0,3.0,1.0,1030,9120,1.0,0,0,3,1030,0,1961,2004,18,20
503000.0,3.0,2.5,2190,4882,2.0,0,0,3,2190,0,1999,0,20,67
230000.0,3.0,2.0,1440,5600,1.0,0,0,4,720,720,1942,2007,32,34
550000.0,4.0,2.5,2170,9600,1.0,0,0,3,1460,710,1980,0,31,31
193000.0,3.0,1.5,1180,9048,1.0,0,0,3,1180,0,1960,2012,6,66
712500.0,3.0,1.5,1660,8797,1.0,0,0,4,1660,0,1956,0,3,3
689800.0,3.0,2.75,2390,9313,1.0,0,0,5,1390,1000,1942,0,35,62
430000.0,3.0,2.0,1360,5120,1.5,0,0,4,910,450,1924,0,35,55
785200.0,3.0,2.25,1840,3500,1.5,0,0,5,1540,300,1910,0,35,59
312000.0,4.0,2.5,1830,5175,2.0,0,0,3,1830,0,2003,0,21,23
835000.0,4.0,2.75,1550,4000,1.5,0,0,3,1550,0,1930,1997,35,48
713250.0,3.0,2.0,2050,9000,1.0,0,0,4,2050,0,1951,1999,23,25
440000.0,2.0,1.0,1230,6600,1.0,0,0,3,1130,100,1906,2014,35,57
580135.0,4.0,2.5,3150,5886,2.0,0,0,3,3150,0,2014,0,32,37
613000.0,3.0,2.5,1350,3068,2.0,0,0,3,1350,0,1991,0,35,59
235000.0,3.0,2.0,1530,8700,1.0,0,0,4,1530,0,1970,0,32,33
660000.0,3.0,2.5,2290,2798,3.0,0,0,4,2290,0,1953,1983,35,46
280000.0,2.0,1.5,1480,15641,1.0,0,0,4,1480,0,1940,2001,35,65
268000.0,3.0,1.75,1970,10270,1.0,0,0,4,1970,0,1966,0,18,20
235000.0,2.0,1.0,720,4840,1.0,0,0,4,720,0,1947,1988,35,61
390000.0,3.0,2.0,1080,7236,1.0,0,0,5,1080,0,1947,0,35,60
449500.0,5.0,2.75,2040,7488,1.0,0,0,4,1200,840,1969,0,19,22
150000.0,3.0,1.0,1320,8220,1.0,0,0,3,1320,0,1959,1989,10,73
710000.0,3.0,2.0,2140,4923,1.0,0,0,4,1070,1070,1928,0,35,47
420000.0,3.0,1.75,1660,9600,1.0,0,0,3,1380,280,1981,2013,5,9
312000.0,3.0,2.25,1540,5338,1.0,0,0,5,770,770,1954,0,35,54
320000.0,3.0,2.0,1880,10758,1.0,0,0,5,940,940,1952,1998,32,37
235000.0,3.0,1.0,1250,15603,1.0,0,0,4,1250,0,1959,0,32,34
545000.0,3.0,1.75,1810,3000,1.5,0,0,4,1810,0,1903,0,35,50
640000.0,3.0,2.5,2370,11172,2.0,0,0,3,2370,0,1993,0,25,34
432000.0,3.0,2.5,1970,4036,2.0,0,0,4,1970,0,2003,0,38,38
548000.0,3.0,2.5,2110,4099,2.0,0,0,3,2110,0,2001,0,42,41
830000.0,3.0,3.0,2080,10521,1.5,0,0,3,2080,0,2004,2003,19,22
409950.0,2.0,1.75,1370,5125,1.0,0,0,5,1370,0,1944,0,35,47
695000.0,4.0,2.5,2961,12146,2.0,0,0,3,2961,0,1998,2006,33,43
562100.0,3.0,2.25,2090,12112,2.0,0,0,3,2090,0,1983,2009,31,31
475000.0,3.0,2.5,2600,7210,2.0,0,0,3,2600,0,1989,0,32,37
425000.0,3.0,2.25,1870,9000,1.0,0,0,3,1440,430,1978,0,5,9
600000.0,4.0,2.5,2620,9873,2.0,0,0,3,2620,0,1987,2000,16,43
239000.0,3.0,1.75,1340,16480,1.0,0,0,4,1340,0,1968,0,18,26
295000.0,2.0,1.0,1170,10621,1.0,0,0,3,1170,0,1963,2008,27,27
560000.0,3.0,1.75,2000,10182,1.0,0,0,5,1400,600,1963,0,19,21
613000.0,5.0,2.5,2070,12000,1.0,0,0,4,1340,730,1967,0,3,7
847000.0,5.0,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0,35,59
206000.0,3.0,1.0,1060,9600,1.0,0,0,4,1060,0,1962,0,14,13
253000.0,2.0,1.75,1220,5000,1.0,0,0,5,860,360,1921,0,32,35
430000.0,4.0,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0,20,67
605000.0,3.0,2.0,2060,4040,1.0,0,0,4,1120,940,1947,1988,35,47
425000.0,2.0,2.5,1140,1182,3.0,0,0,3,1140,0,2007,0,35,50
720000.0,4.0,2.5,2870,12648,2.0,0,0,4,2870,0,1986,0,16,17
210000.0,3.0,1.0,1110,7962,1.0,0,0,3,1110,0,1962,2003,35,65
234000.0,2.0,1.0,940,5375,1.0,0,0,4,940,0,1952,0,10,73
400000.0,3.0,1.5,1200,4800,1.0,0,0,4,1200,0,1962,0,3,6
718000.0,3.0,1.0,1030,4958,1.0,0,0,5,1030,0,1952,1998,35,48
174500.0,2.0,2.5,1240,2689,2.0,0,0,3,1240,0,1986,0,14,2
222400.0,3.0,2.0,1200,9566,1.0,0,0,3,1200,0,1995,0,28,28
402500.0,3.0,3.25,2780,4002,2.0,0,0,3,2780,0,2009,0,11,11
250000.0,3.0,2.25,1765,7652,2.0,0,0,3,1765,0,1996,0,14,2
930000.0,2.0,2.5,2680,11214,1.0,0,0,3,2680,0,2006,0,31,32
272500.0,3.0,2.0,1410,7622,1.0,0,0,4,1410,0,1983,0,32,36
363990.0,4.0,2.5,2240,3712,2.0,0,0,3,2240,0,2014,0,21,23
575000.0,4.0,2.75,3120,7644,2.0,0,0,3,3120,0,2010,0,38,38
400000.0,3.0,2.25,1450,4706,2.0,0,0,3,1450,0,2009,0,17,16
427874.0,3.0,3.0,2340,5002,2.0,0,0,3,2340,0,2013,1923,27,27
309000.0,5.0,2.75,2481,4045,2.0,0,0,3,2481,0,2014,0,1,0
320000.0,3.0,3.25,1530,1602,2.0,0,0,3,1140,390,2013,1923,35,49
390000.0,3.0,2.25,1250,7500,1.0,0,0,5,1250,0,1942,0,35,65
375000.0,4.0,1.75,2200,7475,1.0,0,0,5,1100,1100,1955,0,35,57
240500.0,3.0,1.75,1460,10584,1.0,0,0,3,990,470,1997,0,35,69
320000.0,3.0,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0,32,36
270000.0,3.0,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0,18,26
327500.0,3.0,1.0,1070,7140,1.0,0,0,3,1070,0,1989,0,35,57
340000.0,3.0,1.75,2190,12626,2.0,0,0,4,2190,0,1978,2000,18,26
200000.0,3.0,1.5,2060,15837,1.5,0,0,3,2060,0,1903,2005,32,35
275000.0,3.0,2.5,1720,8755,1.0,0,0,3,1000,720,1983,2009,14,13
280000.0,2.0,1.0,960,4920,1.0,0,0,3,960,0,1942,1999,35,56
865000.0,3.0,1.75,2090,4725,2.0,0,0,3,1610,480,1947,2013,35,74
532000.0,3.0,2.5,1820,4910,2.0,0,0,3,1820,0,1993,0,16,17
364950.0,4.0,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0,11,11
212500.0,3.0,1.0,920,14400,1.0,0,0,4,920,0,1977,0,1,0
437000.0,2.0,1.75,1500,6800,1.0,0,0,4,910,590,1942,1982,35,56
390000.0,3.0,1.0,1240,11108,1.0,0,0,4,1240,0,1952,0,26,68
119500.0,3.0,1.0,1170,11000,1.0,0,0,2,1170,0,1980,0,11,11
837500.0,4.0,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0,19,21
327500.0,4.0,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997,32,36
175000.0,2.0,1.0,670,2378,1.0,0,0,3,670,0,1919,2001,35,61
289950.0,3.0,2.0,1670,7757,1.0,0,0,3,1670,0,1992,0,18,18
400000.0,3.0,1.75,1530,10731,1.0,0,0,3,1530,0,1986,0,17,16
219950.0,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0,14,13
161700.0,4.0,1.75,1720,7200,1.0,0,0,3,1220,500,1974,0,14,13
500000.0,5.0,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0,36,62
465000.0,3.0,1.0,910,4500,1.0,0,0,3,910,0,1948,1994,35,56
540000.0,3.0,1.0,1050,4160,1.0,0,0,4,1050,0,1925,1968,35,54
525000.0,3.0,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003,35,60
324950.0,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998,36,67
565000.0,5.0,2.5,2650,11455,1.0,0,0,3,1400,1250,1961,2004,3,7
760500.0,3.0,2.0,1990,3990,1.0,0,0,5,1130,860,1912,0,35,47
275000.0,2.0,1.0,770,8149,1.0,0,0,5,770,0,1948,1985,36,67
335000.0,4.0,2.75,2540,7210,1.0,0,0,4,1600,940,1979,0,32,36
646000.0,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000,3,5
392500.0,4.0,2.5,2150,7303,2.0,0,0,3,2150,0,2005,0,32,34
785000.0,3.0,1.75,1670,9600,1.0,0,0,5,1670,0,1961,0,23,25
470000.0,3.0,2.0,1800,12669,1.0,0,0,3,1800,0,1956,1990,19,21
560000.0,3.0,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0,25,34
519000.0,2.0,1.0,830,2820,1.0,0,0,4,830,0,1920,0,35,47
746000.0,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0,31,31
317000.0,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989,35,64
371000.0,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,1959,1989,35,47
250000.0,4.0,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001,10,73
532000.0,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0,31,31
499950.0,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0,35,58
375000.0,2.0,1.0,820,6250,1.0,0,0,4,820,0,1922,0,35,63
640000.0,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0,35,74
400000.0,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,1986,0,32,33
572000.0,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,1986,0,31,31
310000.0,3.0,2.0,1350,11150,1.0,0,0,3,1110,240,1995,0,27,27
989000.0,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,2003,0,35,56
907500.0,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,1987,0,3,6
427500.0,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,2003,0,32,36
365000.0,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,1947,1988,35,60
250500.0,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,1988,0,14,13
411715.0,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998,35,51
415000.0,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,1999,0,36,62
489000.0,3.0,1.5,1020,9072,1.0,0,0,3,920,100,1930,1997,35,54
418500.0,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0,38,38
355000.0,2.0,1.75,1650,4000,1.0,0,0,4,950,700,1947,1988,35,51
742000.0,3.0,3.25,1540,704,3.0,0,0,3,1540,0,2011,0,35,59
399950.0,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989,35,60
791000.0,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,1989,0,19,21
190000.0,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0,32,34
539000.0,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,2005,0,31,31
545000.0,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0,17,16
285000.0,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,2011,0,1,1
648000.0,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0,38,38
610000.0,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,2012,1912,38,38
767450.0,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006,0,35,56
